Time;Country;iso_a3;2015;2015.06;2015.12;2015.19;2015.25;2015.31;2015.38;2015.44;2015.5;2015.56;2015.62;2015.69;2015.75;2015.81;2015.88;2015.94;2016;2016.06;2016.12;2016.19;2016.25;2016.31;2016.38;2016.44;2016.5;2016.56;2016.62;2016.69;2016.75;2016.81;2016.88;2016.94;2017;2017.06;2017.12;2017.19;2017.25;2017.31;2017.38;2017.44;2017.5;2017.56;2017.62;2017.69;2017.75;2017.81;2017.88;2017.94;2018;2018.06;2018.12;2018.19;2018.25;2018.31;2018.38;2018.44;2018.5;2018.56;2018.62;2018.69;2018.75;2018.81;2018.88;2018.94;2019;2019.06;2019.12;2019.19;2019.25;2019.31;2019.38;2019.44;2019.5;2019.56;2019.62;2019.69;2019.75;2019.81;2019.88;2019.94;2020;2020.06;2020.12;2020.19;2020.25;2020.31;2020.38;2020.44;2020.5;2020.56;2020.62;2020.69;2020.75;2020.81;2020.88;2020.94;2021;2021.06;2021.12;2021.19;2021.25;2021.31;2021.38;2021.44;2021.5;2021.56;2021.62;2021.69;2021.75;2021.81;2021.88;2021.94;2022;2022.06;2022.12;2022.19;2022.25;2022.31;2022.38;2022.44;2022.5;2022.56;2022.62;2022.69;2022.75;2022.81;2022.88;2022.94;2023;2023.06;2023.12;2023.19;2023.25;2023.31;2023.38;2023.44;2023.5;2023.56;2023.62;2023.69;2023.75;2023.81;2023.88;2023.94;2024;2024.06;2024.12;2024.19;2024.25;2024.31;2024.38;2024.44;2024.5;2024.56;2024.62;2024.69;2024.75;2024.81;2024.88;2024.94;2025;2025.06;2025.12;2025.19;2025.25;2025.31;2025.38;2025.44;2025.5;2025.56;2025.62;2025.69;2025.75;2025.81;2025.88;2025.94;2026;2026.06;2026.12;2026.19;2026.25;2026.31;2026.38;2026.44;2026.5;2026.56;2026.62;2026.69;2026.75;2026.81;2026.88;2026.94;2027;2027.06;2027.12;2027.19;2027.25;2027.31;2027.38;2027.44;2027.5;2027.56;2027.62;2027.69;2027.75;2027.81;2027.88;2027.94;2028;2028.06;2028.12;2028.19;2028.25;2028.31;2028.38;2028.44;2028.5;2028.56;2028.62;2028.69;2028.75;2028.81;2028.88;2028.94;2029;2029.06;2029.12;2029.19;2029.25;2029.31;2029.38;2029.44;2029.5;2029.56;2029.62;2029.69;2029.75;2029.81;2029.88;2029.94;2030;2030.06;2030.12;2030.19;2030.25;2030.31;2030.38;2030.44;2030.5;2030.56;2030.62;2030.69;2030.75;2030.81;2030.88;2030.94;2031;2031.06;2031.12;2031.19;2031.25;2031.31;2031.38;2031.44;2031.5;2031.56;2031.62;2031.69;2031.75;2031.81;2031.88;2031.94;2032;2032.06;2032.12;2032.19;2032.25;2032.31;2032.38;2032.44;2032.5;2032.56;2032.62;2032.69;2032.75;2032.81;2032.88;2032.94;2033;2033.06;2033.12;2033.19;2033.25;2033.31;2033.38;2033.44;2033.5;2033.56;2033.62;2033.69;2033.75;2033.81;2033.88;2033.94;2034;2034.06;2034.12;2034.19;2034.25;2034.31;2034.38;2034.44;2034.5;2034.56;2034.62;2034.69;2034.75;2034.81;2034.88;2034.94;2035;2035.06;2035.12;2035.19;2035.25;2035.31;2035.38;2035.44;2035.5;2035.56;2035.62;2035.69;2035.75;2035.81;2035.88;2035.94;2036;2036.06;2036.12;2036.19;2036.25;2036.31;2036.38;2036.44;2036.5;2036.56;2036.62;2036.69;2036.75;2036.81;2036.88;2036.94;2037;2037.06;2037.12;2037.19;2037.25;2037.31;2037.38;2037.44;2037.5;2037.56;2037.62;2037.69;2037.75;2037.81;2037.88;2037.94;2038;2038.06;2038.12;2038.19;2038.25;2038.31;2038.38;2038.44;2038.5;2038.56;2038.62;2038.69;2038.75;2038.81;2038.88;2038.94;2039;2039.06;2039.12;2039.19;2039.25;2039.31;2039.38;2039.44;2039.5;2039.56;2039.62;2039.69;2039.75;2039.81;2039.88;2039.94;2040;2040.06;2040.12;2040.19;2040.25;2040.31;2040.38;2040.44;2040.5;2040.56;2040.62;2040.69;2040.75;2040.81;2040.88;2040.94;2041;2041.06;2041.12;2041.19;2041.25;2041.31;2041.38;2041.44;2041.5;2041.56;2041.62;2041.69;2041.75;2041.81;2041.88;2041.94;2042;2042.06;2042.12;2042.19;2042.25;2042.31;2042.38;2042.44;2042.5;2042.56;2042.62;2042.69;2042.75;2042.81;2042.88;2042.94;2043;2043.06;2043.12;2043.19;2043.25;2043.31;2043.38;2043.44;2043.5;2043.56;2043.62;2043.69;2043.75;2043.81;2043.88;2043.94;2044;2044.06;2044.12;2044.19;2044.25;2044.31;2044.38;2044.44;2044.5;2044.56;2044.62;2044.69;2044.75;2044.81;2044.88;2044.94;2045;2045.06;2045.12;2045.19;2045.25;2045.31;2045.38;2045.44;2045.5;2045.56;2045.62;2045.69;2045.75;2045.81;2045.88;2045.94;2046;2046.06;2046.12;2046.19;2046.25;2046.31;2046.38;2046.44;2046.5;2046.56;2046.62;2046.69;2046.75;2046.81;2046.88;2046.94;2047;2047.06;2047.12;2047.19;2047.25;2047.31;2047.38;2047.44;2047.5;2047.56;2047.62;2047.69;2047.75;2047.81;2047.88;2047.94;2048;2048.06;2048.12;2048.19;2048.25;2048.31;2048.38;2048.44;2048.5;2048.56;2048.62;2048.69;2048.75;2048.81;2048.88;2048.94;2049;2049.06;2049.12;2049.19;2049.25;2049.31;2049.38;2049.44;2049.5;2049.56;2049.62;2049.69;2049.75;2049.81;2049.88;2049.94;2050;2050.06;2050.12;2050.19;2050.25;2050.31;2050.38;2050.44;2050.5;2050.56;2050.62;2050.69;2050.75;2050.81;2050.88;2050.94;2051;2051.06;2051.12;2051.19;2051.25;2051.31;2051.38;2051.44;2051.5;2051.56;2051.62;2051.69;2051.75;2051.81;2051.88;2051.94;2052;2052.06;2052.12;2052.19;2052.25;2052.31;2052.38;2052.44;2052.5;2052.56;2052.62;2052.69;2052.75;2052.81;2052.88;2052.94;2053;2053.06;2053.12;2053.19;2053.25;2053.31;2053.38;2053.44;2053.5;2053.56;2053.62;2053.69;2053.75;2053.81;2053.88;2053.94;2054;2054.06;2054.12;2054.19;2054.25;2054.31;2054.38;2054.44;2054.5;2054.56;2054.62;2054.69;2054.75;2054.81;2054.88;2054.94;2055;2055.06;2055.12;2055.19;2055.25;2055.31;2055.38;2055.44;2055.5;2055.56;2055.62;2055.69;2055.75;2055.81;2055.88;2055.94;2056;2056.06;2056.12;2056.19;2056.25;2056.31;2056.38;2056.44;2056.5;2056.56;2056.62;2056.69;2056.75;2056.81;2056.88;2056.94;2057;2057.06;2057.12;2057.19;2057.25;2057.31;2057.38;2057.44;2057.5;2057.56;2057.62;2057.69;2057.75;2057.81;2057.88;2057.94;2058;2058.06;2058.12;2058.19;2058.25;2058.31;2058.38;2058.44;2058.5;2058.56;2058.62;2058.69;2058.75;2058.81;2058.88;2058.94;2059;2059.06;2059.12;2059.19;2059.25;2059.31;2059.38;2059.44;2059.5;2059.56;2059.62;2059.69;2059.75;2059.81;2059.88;2059.94;2060
GHG emissions per tonne in countries[Australia];Australia;AUS;13.4371;13.6017;13.7067;13.776;13.699;13.6115;13.5216;13.4323;13.3445;13.2506;12.9485;12.8823;12.8203;12.7594;12.6989;12.6383;12.5776;12.5168;12.456;12.3953;12.3348;12.2746;12.2148;12.1556;12.0969;12.039;11.9818;11.9255;11.8701;11.8158;11.7624;11.5188;11.5877;11.4184;11.4344;11.3414;11.3841;11.3858;11.3751;11.3601;11.3435;11.2508;11.2316;11.2124;11.1935;11.1747;11.1561;11.1377;11.1195;11.1016;11.0839;11.0665;11.0449;10.99;10.9527;10.9223;10.7737;10.7131;10.6792;10.6589;10.6456;10.6351;10.6256;10.6166;10.6066;10.5018;10.4542;10.4298;10.4149;10.4021;10.3918;10.3825;10.3735;10.3648;10.3561;10.3474;10.3387;10.3301;10.3215;10.3128;10.3042;10.2908;10.2774;10.2641;10.2507;10.2319;10.2164;10.2064;10.1944;9.80167;9.73943;9.7082;9.68507;9.66476;9.64562;9.6271;9.60901;9.59127;9.57384;9.5567;9.53985;9.52328;9.50696;9.49166;9.47607;9.46053;9.44168;9.42536;9.41013;9.39543;9.38116;9.36702;9.35301;9.33916;9.32545;9.31188;9.29844;9.28513;9.27194;9.25886;9.24589;9.23302;9.22025;9.20757;9.19498;9.18247;9.17004;9.15768;9.14539;9.13317;9.12101;9.10891;9.09687;9.08488;9.36073;9.20112;9.35885;9.38891;9.39053;9.38321;9.37275;9.36116;9.34915;9.33699;9.32478;9.12984;9.1181;9.10622;9.09445;9.08274;9.07105;9.05937;9.04771;9.03606;9.02551;9.01806;9.01176;9.00589;9.00015;8.99443;8.98867;8.98284;8.97693;8.97092;8.96479;8.94583;8.9351;8.92721;13.2892;10.9241;13.791;14.6278;14.9532;15.1091;15.2026;15.2712;15.3286;15.3801;15.4277;15.4721;15.5136;15.2918;15.2462;15.2612;15.297;15.339;15.3816;15.4229;15.4621;15.4989;15.5335;15.5657;15.5957;15.6236;15.6494;15.6732;15.6952;15.4246;15.3539;15.3517;15.3734;15.4025;15.433;15.4627;15.4908;15.517;15.5171;15.541;15.563;17.6077;16.4906;17.8513;18.2551;18.1016;18.0701;18.0792;18.1018;18.1279;18.154;18.1789;18.202;18.2232;18.2427;18.2604;18.2764;18.2909;18.3039;18.8104;18.8831;18.7761;18.7442;18.7367;18.7373;18.7404;18.7438;18.7467;18.7491;18.7506;18.7515;18.7516;18.7511;18.7443;18.7368;18.5837;18.5215;18.3716;18.3173;18.2973;18.2895;18.2858;18.7912;19.1686;18.9299;19.2046;19.2947;19.3218;19.3256;18.3887;18.9399;17.7769;17.8361;17.3363;17.1566;17.0844;17.0741;17.0862;17.1054;17.1259;17.1455;17.1635;18.2673;18.5886;18.7034;18.7489;18.7688;18.7784;18.7834;18.7266;18.7088;18.7046;18.7047;18.7056;18.7061;18.7058;18.7044;18.7021;18.6989;18.6947;18.6897;18.3752;18.2862;18.2308;18.2002;18.1219;18.1185;18.098;18.0829;18.0697;18.0568;18.0438;18.0306;18.0029;18.2395;18.2699;18.2679;18.2565;18.2419;18.4364;18.4938;18.4779;18.463;18.4483;18.4336;18.4188;18.4038;18.3948;18.3794;18.3639;18.3482;18.3324;18.3164;18.3004;18.2842;18.2754;18.3247;18.3444;18.3427;18.3331;18.3205;18.1941;18.1379;18.1075;18.0866;18.072;18.0558;18.0399;18.0241;18.0082;17.9923;17.8792;17.8271;17.772;17.7428;17.723;17.7054;17.6922;17.6773;17.6625;17.6475;17.6325;17.5721;17.5414;17.52;17.5019;17.4848;17.4837;17.473;17.4526;17.4345;17.4229;17.4159;17.4101;17.4043;17.3981;15.5665;13.3267;11.8879;11.0475;10.6727;10.3441;10.26;10.3373;10.3732;10.4508;10.5482;10.6568;10.7732;10.8962;11.0251;11.1599;10.9334;11.291;11.117;11.1215;11.192;11.2892;11.398;11.5124;11.0351;9.75742;9.59859;9.40584;11.2223;12.2083;12.9909;13.7245;15.1836;15.0845;15.6479;15.8734;15.9467;16.235;16.166;16.3051;16.3524;16.3237;16.3154;16.3107;16.308;16.306;16.304;16.3017;16.2993;16.2965;16.2936;16.2904;16.2869;16.2833;16.2921;16.2883;16.288;16.2443;16.2277;16.2227;16.2193;16.2169;16.2148;16.2126;16.2102;16.2076;16.2047;16.2016;16.1983;16.1952;16.192;16.1886;16.1788;16.1456;16.1303;16.1241;16.1211;16.1191;16.1173;16.1155;16.118;16.1157;16.141;16.138;16.1563;16.1704;16.1482;16.1925;16.2499;16.2672;16.2742;16.2137;16.2507;16.1979;16.1747;16.1664;16.167;16.1705;16.1747;16.1795;16.1831;16.1863;16.189;16.1911;16.196;16.16;16.1492;16.1472;16.1481;16.1514;16.1531;16.1546;16.1556;16.1563;16.1566;16.1579;16.1575;16.1567;16.1556;16.0766;16.0499;16.04;16.0379;16.0385;16.0397;15.9514;15.917;15.9024;15.895;15.8903;15.8864;15.8828;15.8794;15.876;15.8724;15.7794;15.7426;15.7126;15.6997;15.693;15.6887;15.685;15.6816;15.6781;15.6745;15.6708;15.6232;15.603;15.5928;15.5864;15.5813;15.5504;15.5364;15.5282;15.5213;15.5161;15.5112;15.5063;15.5014;15.4965;15.4923;15.4875;15.4828;15.4776;15.4724;15.4671;15.4618;15.4565;15.4511;15.4458;15.4403;15.4349;15.4294;15.4238;15.4176;15.4036;15.3871;15.3702;15.3536;15.3379;15.3223;15.3073;15.2928;14.1791;13.9086;13.8108;13.7665;13.7424;13.7258;13.7121;13.6998;13.6885;13.6774;13.6666;13.6566;13.6466;13.6368;13.6314;13.6262;13.6183;13.6339;13.6355;13.6322;13.6272;13.6217;13.6162;13.6112;13.606;13.6011;13.5963;13.5917;13.5873;13.5831;13.579;13.5751;13.7235;13.7861;13.8067;13.8117;13.811;13.8083;13.805;13.8015;13.798;13.7946;13.7911;13.8754;13.9026;13.9092;13.9084;13.9049;13.9007;13.8987;13.8956;13.8917;13.8876;13.8834;13.8873;13.8967;13.9075;13.9185;13.9812;14.0104;14.0236;14.0305;14.0349;14.0382;14.0409;14.0377;14.0202;14.0015;13.9798;13.9577;13.9361;13.9154;13.8956;13.8768;13.8589;13.8157;13.7898;13.7708;13.7549;13.7406;13.7277;13.721;13.7068;13.6946;13.6836;13.6733;13.6651;13.6602;13.6566;13.6536;13.6508;13.6468;13.6353;13.6224;13.6093;13.5966;13.5844;13.576;13.5653;13.5548;13.5446;13.5349;13.5256;13.5168;13.5084;13.5004;13.4922;13.4848;13.4778;13.4712;13.4649;13.4589;13.4591;13.4582;13.4545;13.4499;13.4451;13.4404;13.4357;13.4312;13.4269;13.4227;13.4186;13.4147;13.4109;13.4073;13.4037;13.4002;13.3969;13.3952;13.3925;13.3895;13.3842;13.3805;13.3773;13.3744;13.3716;13.3659;13.3593;13.3526;13.3461;13.3397;13.3336;13.327;13.3212;13.3163;13.3113;13.3063;13.3015;13.2986;13.2977;13.2976;13.2976;13.2975;13.2974;13.2972;13.2975;13.2973;13.2967;13.296;13.2952;13.2949;13.2941;13.2927;13.2913;13.2901;13.2887;13.2874;13.2859;13.2844;13.2829;13.2813;13.2797;13.278
GHG emissions per tonne in countries[PNG];PNG;PNG;29.3506;29.3388;29.327;29.3153;29.3036;29.2918;29.2801;29.2684;29.2567;29.245;29.2333;29.2217;29.21;29.1984;29.1867;29.1751;29.1635;29.1519;29.1403;29.1287;29.1171;29.1055;29.094;29.0824;29.0709;29.0594;29.0478;29.0363;29.0248;29.0133;29.0019;28.9904;28.9789;28.9675;28.956;28.9446;28.9332;28.9217;28.9103;28.8989;28.8876;28.8762;28.8648;28.8535;28.8421;28.8308;28.8194;28.8081;28.7968;28.7855;28.7742;28.7629;28.7517;28.7404;28.7291;28.7179;28.7067;28.6954;28.6842;28.673;28.6618;28.6506;28.6395;28.6283;28.6171;28.606;28.5948;28.5837;28.5726;28.5615;28.5504;28.5393;28.5282;28.5171;28.5061;28.495;28.484;28.4729;28.4619;28.4509;28.4399;28.4186;28.3973;28.376;28.3548;28.3336;28.3124;28.2913;28.2701;28.249;28.2279;28.2069;28.1858;28.1648;28.1438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.6318;26.6125;26.5932;26.5739;26.5546;26.5353;26.5161;26.4969;26.4777;26.4585;26.4394;26.4203;26.4011;26.3821;26.363;26.344;26.3249;26.3059;26.2869;26.268;26.249;26.2301;26.2112;26.1923;26.1735;26.1546;26.1358;26.117;26.0983;26.0795;26.0608;26.0421;26.0234;26.0047;25.986;25.9674;25.9488;25.9302;25.9116;25.8931;25.8745;25.856;25.8375;25.8191;25.8006;25.7822;25.7638;25.7454;25.727;25.7087;25.6904;25.6721;25.6538;25.6355;25.6173;25.599;25.5808;25.5626;25.5445;25.5263;25.5082;25.4901;25.472;25.4539;25.4359;25.4179;25.3998;25.3819;25.3639;25.3459;25.328;25.3101;25.2865;25.2629;25.2394;25.2159;25.1923;25.1689;25.1454;25.122;25.0986;25.0752;25.0519;25.0285;25.0052;24.9819;24.9587;24.9354;24.9122;24.8891;24.8659;24.8428;24.8197;24.7966;24.7735;24.7505;24.7275;24.7045;24.6815;24.6586;24.6357;24.6128;24.5899;24.5671;24.5442;24.5215;24.4987;24.4759;24.4532;24.4305;24.4079;24.3852;24.3626;24.34;24.3174;24.2949;24.2723;24.2498;24.2273;24.2049;24.1824;24.16;24.1377;24.1153;24.093;24.0706;24.0483;24.0261;24.0038;23.9816;23.9594;23.9373;23.9151;23.893;23.8709;23.8488;23.8267;23.8047;23.7827;23.7607;23.7388;23.7168;23.6949;23.673;23.6512;23.6293;23.6075;23.5857;23.5639;23.5422;23.5205;23.4987;23.4771;23.4554;23.4338;23.4122;23.3906;23.369;24.6636;24.8655;24.9118;24.9143;24.9018;24.884;24.8643;24.8438;24.823;24.8022;24.7814;24.6956;24.6753;24.655;24.6348;24.6145;24.5943;24.5741;24.5539;24.5338;24.5136;24.4935;24.4734;24.4533;24.4333;24.4133;24.3932;24.3733;24.3533;24.3333;24.3134;24.2935;24.2736;24.2538;24.2339;24.2141;24.1943;23.4662;23.4466;23.427;23.4073;23.3878;23.3682;23.3487;23.3291;23.3096;23.2902;23.2707;23.2513;23.2319;23.2125;23.1931;23.1737;23.1544;23.1351;23.1158;23.0965;23.0773;23.0581;23.0388;23.0197;23.0005;22.9813;21.9415;21.9225;21.9036;21.8847;21.8658;21.8469;21.8281;21.8092;21.7904;21.7717;21.7529;21.7445;21.7362;21.7279;21.7195;21.7112;21.7029;21.6946;21.6863;21.678;21.6698;21.6615;21.6532;21.645;21.6367;21.6285;21.6203;21.6121;21.6038;21.5956;21.5875;21.5793;21.5711;21.5629;21.5548;21.5466;21.5385;21.5303;21.5222;21.5141;21.506;21.4979;21.4898;21.4817;21.4736;21.4656;21.4575;21.4495;21.4414;21.4334;21.4254;21.4173;21.4093;21.4013;21.3933;21.3853;21.3774;21.3694;22.4269;22.0148;22.4612;22.5342;22.5509;22.5515;22.5466;22.5398;22.5323;22.5245;22.5166;22.5086;22.5007;22.4928;22.4848;22.4769;22.469;22.4611;22.4532;22.4453;22.4374;22.4295;22.4216;22.4138;22.4065;22.3994;22.3923;22.3852;22.378;22.3709;22.3638;22.3566;22.3495;22.3424;22.3352;22.3281;22.3209;22.3138;22.3066;22.2995;22.2923;22.2852;22.278;22.2708;22.2637;22.2565;22.2493;22.2422;22.235;22.2278;22.2206;22.1741;22.1527;22.1403;22.1312;22.1232;22.1158;22.1084;22.1012;22.0939;22.0867;22.0795;22.0723;22.065;22.0578;22.0505;22.0433;22.0361;22.0288;22.0216;22.0143;22.007;21.9998;21.9925;21.9853;21.978;21.9707;21.9634;21.9562;21.9489;21.9416;21.9343;21.927;21.9197;21.9124;21.9051;21.8978;21.8905;21.8832;21.8758;21.8685;21.8612;21.8538;21.8465;21.8392;21.8318;21.8245;21.8171;21.8098;21.8935;21.9151;21.918;21.9144;21.9084;21.899;21.8918;21.8846;21.8773;21.87;21.8627;21.8553;21.848;21.8407;21.8385;21.8363;21.8341;21.8318;21.8296;21.8274;21.8252;21.823;21.8208;21.8186;21.8164;21.8142;21.812;21.8098;21.8076;21.8054;21.8032;21.801;21.7988;21.7971;21.7956;21.7941;21.7925;21.791;21.7895;21.7879;21.7864;21.7848;21.7833;21.7817;21.7802;21.7786;21.7771;21.7755;21.7739;21.7724;21.7708;21.7692;21.7677;21.7661;21.7645;21.7629;21.7613;21.7597;21.7581;21.7565;21.7549;21.7533;21.7517;21.7501;21.7485;21.7469;21.7453;21.7437;21.7422;21.7409;21.7396;21.7383;21.737;21.7414;21.7521;21.7649;21.778;21.7909;21.8034;21.8153;21.8267;21.8326;21.8412;21.8505;21.8598;21.8687;21.8772;21.8852;21.8928;21.8999;21.9066;21.9129;21.9188;21.9242;21.9294;21.9341;21.9386;21.937;21.939;21.9421;21.9454;21.9487;21.9518;21.9547;21.9573;21.9597;21.9619;21.9639;21.9657;21.9672;21.9686;21.9698;21.9709;21.9718;21.9725;21.9732;21.9736;21.974;21.9743;21.9744;21.9744;21.9743;21.9742;21.9739;21.9736;21.9731;21.9726;21.9721;21.9714;21.9707;21.97;21.9691;22.2397;22.3364;22.3715;22.3839;22.3879;22.3887;22.0962;22.2674;22.3395;22.3672;22.377;22.3798;22.0869;21.9957;21.9626;21.9494;21.9434;21.9401;21.9377;21.9357;21.9338;21.932;21.9301;21.9283;21.9264;21.9245;21.9226;21.9207;21.9196;21.9179;21.916;21.914;21.912;21.91;21.9079;21.9058;21.9037;21.9017;21.8996;21.8975;21.8954;21.8932
GHG emissions per tonne in countries[Indonesia];Indonesia;IDN;36.3304;36.3758;36.4464;36.5182;36.5807;36.6339;36.6804;36.4809;36.276;36.0668;35.8537;35.6373;35.4179;35.1958;34.9713;34.7449;34.5224;34.2932;33.4427;32.9478;32.6177;32.3582;31.4131;30.0532;29.3838;27.9995;27.3947;27.1488;27.0489;27.0058;26.9843;26.9709;26.9606;26.9514;26.9427;26.9341;26.9255;26.9169;26.9084;26.8998;26.8912;26.8827;26.8741;26.8655;26.8569;26.8482;26.8396;26.831;26.8224;26.8137;26.8051;37.1728;37.634;37.9915;37.9469;38.0553;38.0792;38.074;38.0582;38.0386;38.0176;37.9961;37.9746;37.9531;38.0505;38.0715;38.0658;37.584;37.4008;37.3206;37.3963;37.411;37.4041;37.3894;37.3717;37.3529;37.3336;37.3143;37.2949;37.2754;37.256;37.2189;37.1806;37.142;37.1033;37.0646;37.0258;36.9872;36.9485;36.9099;36.8713;36.8328;36.7943;36.7559;36.7175;36.6822;36.6438;36.6056;36.5673;36.5292;36.491;36.4529;36.4148;36.3768;36.3388;36.3009;36.263;36.2251;36.1873;36.1496;36.1118;36.0741;36.0365;35.9989;35.9687;35.9529;35.9414;35.9304;35.9186;35.9056;35.8911;35.8753;35.8582;35.8398;35.8203;35.7997;35.778;35.574;35.476;35.4164;35.3754;35.3354;35.2974;34.9749;35.1145;34.864;34.7504;34.6987;34.6526;34.6132;34.5762;34.5474;34.5117;34.4762;34.4407;34.4054;34.37;34.3347;34.2995;34.2643;34.2291;34.194;34.1589;34.1238;34.0888;34.0539;34.0189;33.984;33.9492;33.9143;33.8899;33.8551;33.8204;33.7857;33.751;33.7164;33.6818;33.8065;33.8267;33.8534;33.8257;33.7934;33.7594;33.7247;33.6899;33.6551;33.6202;33.5854;33.5506;33.1703;33.0143;32.936;32.886;32.8464;32.8108;32.7767;32.7431;32.7098;32.6766;32.6435;32.6104;32.5773;32.5328;32.4999;32.467;32.4341;32.4013;32.3685;32.3358;32.3031;32.2704;32.2378;32.2052;32.1726;32.1401;32.1076;32.0751;32.0427;32.0103;31.978;31.9457;32.1645;32.1838;32.2073;32.3829;32.421;32.4149;32.3923;32.3637;32.3329;32.3013;32.2694;32.2413;32.2093;32.1773;32.1454;32.1134;32.1831;32.1869;32.1678;32.1405;32.1101;32.0786;32.0467;32.0147;31.9833;31.9512;31.9192;31.8873;31.8553;31.8234;31.7811;31.7388;31.6966;31.6544;31.6122;31.5701;31.5281;31.4861;31.4441;31.4022;31.3603;31.3185;31.2805;31.2489;31.2192;31.1897;31.1597;31.1292;31.2098;31.2157;31.1558;31.1143;31.0968;31.0636;30.44;30.2098;30.1061;30.0491;30.0061;29.9688;29.9335;29.8987;29.8639;29.829;30.7691;31.0073;31.0408;31.0402;31.0237;30.9915;30.9591;30.905;30.8713;30.8371;30.8028;30.7682;30.7361;30.7011;30.6661;30.6309;30.5962;30.5616;30.5036;30.4616;30.4254;30.3912;30.3576;30.3241;30.2906;30.2584;30.2246;30.1907;30.1566;30.1224;30.0881;30.0537;30.1403;30.1489;30.1208;30.0796;30.0457;30.0124;29.3004;29.0464;28.9357;28.8751;28.8328;28.7973;28.7642;28.7317;28.6998;28.6684;28.6366;28.6047;28.5569;28.52;28.3848;28.3163;28.2717;28.236;28.203;28.1717;28.1344;28.1036;28.0729;28.042;28.0121;27.9812;27.9502;27.9408;27.9096;27.8784;27.8472;27.8159;26.0883;25.6501;25.4877;25.4112;25.3649;25.1935;25.1095;24.9592;24.7298;24.6241;24.0983;23.8543;22.9057;22.4381;22.2343;22.1455;22.1022;22.0786;22.0601;22.0311;22.0156;22.0003;21.9853;21.9711;21.9586;21.9497;21.9462;21.9473;21.9473;21.9313;21.9153;21.8993;21.8833;21.8674;21.8515;21.8355;21.8197;21.8038;21.7879;21.7721;21.7563;21.7404;21.7247;21.7089;21.6931;21.6774;21.6617;21.6459;21.6303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.3467;21.4389;21.3904;21.406;21.4024;21.3964;21.3899;21.3832;21.3767;21.3708;21.365;21.3587;21.3527;21.3469;21.341;21.3351;21.3292;21.3233;21.3173;21.3112;21.3051;21.299;21.2929;21.2867;21.2805;21.2742;21.268;21.261;21.2544;21.2481;21.2417;21.2353;21.229;21.2226;21.2162;21.2098;21.2033;21.1862;21.1763;21.1686;22.5913;22.2293;22.5782;22.5783;22.5708;22.5616;22.5519;22.5419;22.532;22.5219;22.5119;22.5024;22.4924;22.4824;22.4688;22.4504;22.4308;22.411;22.3915;22.3813;22.3657;22.361;22.3433;22.3258;22.3087;22.292;22.2758;22.26;22.2445;22.2295;22.2147;22.2004;22.1863;22.1726;22.1592;22.1572;22.147;22.2145;22.2326;22.233;22.227;23.3625;22.6863;23.5229;23.7298;23.833;23.8627;23.8668;23.8616;23.8341;23.8172;23.8042;23.7703;23.7194;23.6636;23.6075;23.5527;23.5;23.4493;23.4007;23.3542;23.3096;23.2669;23.226;23.1868;23.1042;23.0527;23.0423;23.0171;22.9871;22.9562;22.9256;22.896;22.8674;22.8398;22.8132;22.7876;23.2059;23.3457;23.3903;23.4004;23.3978;23.5246;23.432;23.524;23.5516;23.5554;23.5504;23.5421;23.5326;23.5227;23.5126;23.5024;23.4922;23.482;23.4719;23.4617;23.5961;23.6346;23.6418;23.6378;23.6296;23.6199;23.6097;23.5993;23.5888;23.5783;23.5679;23.5574;23.5469;23.5364;23.5335;23.5306;23.5276;23.5247;23.5217;23.5188;23.5159;23.513;23.5101;23.5073;23.5044;23.5015;23.4987;23.4958;23.493;23.4901;23.4873;23.4844;23.6562;23.7168;23.7375;23.7434;23.7439;23.7422;23.7399;23.7372;23.7344;23.7316;23.7288;23.726;23.7232;23.7203;23.7175;23.7147;23.9486;24.0307;24.0592;24.068;24.0696;24.0684;24.0662;24.0636;24.0608;24.0581;24.0553;24.0524;24.0497;24.047;24.0443;24.0416;24.0398;24.0375;24.0349;24.0324;24.0329;24.0303;24.0278;24.0252;24.0227;24.0201;24.0175;24.015;24.0124;24.0098;24.0072;24.0045;24.0019;23.9993;23.9967;23.994;23.9914;23.992;23.994;23.9963;23.9985;24.0005;24.0023;24.0038;24.005;24.006;24.0069;24.0076;24.008;24.0083;24.007;24.0065;24.0061;24.0058;24.0054;24.0048;24.0041;24.0034;24.0025;24.0014;24.0003;23.9991;23.9978;23.9965;23.995;23.9935;23.9905;23.9884;23.9866;23.9848;23.9831;23.9813;23.9794;23.9776;23.9756;23.9736;23.9716;23.9695;23.9674;23.9653;23.9631;23.9609;23.9587;23.9564;23.9542;23.9533;23.954;23.955;23.956;23.9568;23.9575;23.9579;23.9582;23.9583;23.9582;23.958;23.9576;23.9571;23.956;23.955;23.9541;23.9531;23.952;23.9509;23.9523;23.9575;23.9657;23.9746;23.9833;23.9916;23.9993;24.0065;24.013;24.0191;24.0216;24.0257;24.0301;24.0343;24.0382;24.0418;24.046;24.0509;24.0566;24.0625;24.0682;24.0736
