Time,Country,iso_a3,2015,2015.06,2015.12,2015.19,2015.25,2015.31,2015.38,2015.44,2015.5,2015.56,2015.62,2015.69,2015.75,2015.81,2015.88,2015.94,2016,2016.06,2016.12,2016.19,2016.25,2016.31,2016.38,2016.44,2016.5,2016.56,2016.62,2016.69,2016.75,2016.81,2016.88,2016.94,2017,2017.06,2017.12,2017.19,2017.25,2017.31,2017.38,2017.44,2017.5,2017.56,2017.62,2017.69,2017.75,2017.81,2017.88,2017.94,2018,2018.06,2018.12,2018.19,2018.25,2018.31,2018.38,2018.44,2018.5,2018.56,2018.62,2018.69,2018.75,2018.81,2018.88,2018.94,2019,2019.06,2019.12,2019.19,2019.25,2019.31,2019.38,2019.44,2019.5,2019.56,2019.62,2019.69,2019.75,2019.81,2019.88,2019.94,2020,2020.06,2020.12,2020.19,2020.25,2020.31,2020.38,2020.44,2020.5,2020.56,2020.62,2020.69,2020.75,2020.81,2020.88,2020.94,2021,2021.06,2021.12,2021.19,2021.25,2021.31,2021.38,2021.44,2021.5,2021.56,2021.62,2021.69,2021.75,2021.81,2021.88,2021.94,2022,2022.06,2022.12,2022.19,2022.25,2022.31,2022.38,2022.44,2022.5,2022.56,2022.62,2022.69,2022.75,2022.81,2022.88,2022.94,2023,2023.06,2023.12,2023.19,2023.25,2023.31,2023.38,2023.44,2023.5,2023.56,2023.62,2023.69,2023.75,2023.81,2023.88,2023.94,2024,2024.06,2024.12,2024.19,2024.25,2024.31,2024.38,2024.44,2024.5,2024.56,2024.62,2024.69,2024.75,2024.81,2024.88,2024.94,2025,2025.06,2025.12,2025.19,2025.25,2025.31,2025.38,2025.44,2025.5,2025.56,2025.62,2025.69,2025.75,2025.81,2025.88,2025.94,2026,2026.06,2026.12,2026.19,2026.25,2026.31,2026.38,2026.44,2026.5,2026.56,2026.62,2026.69,2026.75,2026.81,2026.88,2026.94,2027,2027.06,2027.12,2027.19,2027.25,2027.31,2027.38,2027.44,2027.5,2027.56,2027.62,2027.69,2027.75,2027.81,2027.88,2027.94,2028,2028.06,2028.12,2028.19,2028.25,2028.31,2028.38,2028.44,2028.5,2028.56,2028.62,2028.69,2028.75,2028.81,2028.88,2028.94,2029,2029.06,2029.12,2029.19,2029.25,2029.31,2029.38,2029.44,2029.5,2029.56,2029.62,2029.69,2029.75,2029.81,2029.88,2029.94,2030,2030.06,2030.12,2030.19,2030.25,2030.31,2030.38,2030.44,2030.5,2030.56,2030.62,2030.69,2030.75,2030.81,2030.88,2030.94,2031,2031.06,2031.12,2031.19,2031.25,2031.31,2031.38,2031.44,2031.5,2031.56,2031.62,2031.69,2031.75,2031.81,2031.88,2031.94,2032,2032.06,2032.12,2032.19,2032.25,2032.31,2032.38,2032.44,2032.5,2032.56,2032.62,2032.69,2032.75,2032.81,2032.88,2032.94,2033,2033.06,2033.12,2033.19,2033.25,2033.31,2033.38,2033.44,2033.5,2033.56,2033.62,2033.69,2033.75,2033.81,2033.88,2033.94,2034,2034.06,2034.12,2034.19,2034.25,2034.31,2034.38,2034.44,2034.5,2034.56,2034.62,2034.69,2034.75,2034.81,2034.88,2034.94,2035,2035.06,2035.12,2035.19,2035.25,2035.31,2035.38,2035.44,2035.5,2035.56,2035.62,2035.69,2035.75,2035.81,2035.88,2035.94,2036,2036.06,2036.12,2036.19,2036.25,2036.31,2036.38,2036.44,2036.5,2036.56,2036.62,2036.69,2036.75,2036.81,2036.88,2036.94,2037,2037.06,2037.12,2037.19,2037.25,2037.31,2037.38,2037.44,2037.5,2037.56,2037.62,2037.69,2037.75,2037.81,2037.88,2037.94,2038,2038.06,2038.12,2038.19,2038.25,2038.31,2038.38,2038.44,2038.5,2038.56,2038.62,2038.69,2038.75,2038.81,2038.88,2038.94,2039,2039.06,2039.12,2039.19,2039.25,2039.31,2039.38,2039.44,2039.5,2039.56,2039.62,2039.69,2039.75,2039.81,2039.88,2039.94,2040,2040.06,2040.12,2040.19,2040.25,2040.31,2040.38,2040.44,2040.5,2040.56,2040.62,2040.69,2040.75,2040.81,2040.88,2040.94,2041,2041.06,2041.12,2041.19,2041.25,2041.31,2041.38,2041.44,2041.5,2041.56,2041.62,2041.69,2041.75,2041.81,2041.88,2041.94,2042,2042.06,2042.12,2042.19,2042.25,2042.31,2042.38,2042.44,2042.5,2042.56,2042.62,2042.69,2042.75,2042.81,2042.88,2042.94,2043,2043.06,2043.12,2043.19,2043.25,2043.31,2043.38,2043.44,2043.5,2043.56,2043.62,2043.69,2043.75,2043.81,2043.88,2043.94,2044,2044.06,2044.12,2044.19,2044.25,2044.31,2044.38,2044.44,2044.5,2044.56,2044.62,2044.69,2044.75,2044.81,2044.88,2044.94,2045,2045.06,2045.12,2045.19,2045.25,2045.31,2045.38,2045.44,2045.5,2045.56,2045.62,2045.69,2045.75,2045.81,2045.88,2045.94,2046,2046.06,2046.12,2046.19,2046.25,2046.31,2046.38,2046.44,2046.5,2046.56,2046.62,2046.69,2046.75,2046.81,2046.88,2046.94,2047,2047.06,2047.12,2047.19,2047.25,2047.31,2047.38,2047.44,2047.5,2047.56,2047.62,2047.69,2047.75,2047.81,2047.88,2047.94,2048,2048.06,2048.12,2048.19,2048.25,2048.31,2048.38,2048.44,2048.5,2048.56,2048.62,2048.69,2048.75,2048.81,2048.88,2048.94,2049,2049.06,2049.12,2049.19,2049.25,2049.31,2049.38,2049.44,2049.5,2049.56,2049.62,2049.69,2049.75,2049.81,2049.88,2049.94,2050,2050.06,2050.12,2050.19,2050.25,2050.31,2050.38,2050.44,2050.5,2050.56,2050.62,2050.69,2050.75,2050.81,2050.88,2050.94,2051,2051.06,2051.12,2051.19,2051.25,2051.31,2051.38,2051.44,2051.5,2051.56,2051.62,2051.69,2051.75,2051.81,2051.88,2051.94,2052,2052.06,2052.12,2052.19,2052.25,2052.31,2052.38,2052.44,2052.5,2052.56,2052.62,2052.69,2052.75,2052.81,2052.88,2052.94,2053,2053.06,2053.12,2053.19,2053.25,2053.31,2053.38,2053.44,2053.5,2053.56,2053.62,2053.69,2053.75,2053.81,2053.88,2053.94,2054,2054.06,2054.12,2054.19,2054.25,2054.31,2054.38,2054.44,2054.5,2054.56,2054.62,2054.69,2054.75,2054.81,2054.88,2054.94,2055,2055.06,2055.12,2055.19,2055.25,2055.31,2055.38,2055.44,2055.5,2055.56,2055.62,2055.69,2055.75,2055.81,2055.88,2055.94,2056,2056.06,2056.12,2056.19,2056.25,2056.31,2056.38,2056.44,2056.5,2056.56,2056.62,2056.69,2056.75,2056.81,2056.88,2056.94,2057,2057.06,2057.12,2057.19,2057.25,2057.31,2057.38,2057.44,2057.5,2057.56,2057.62,2057.69,2057.75,2057.81,2057.88,2057.94,2058,2058.06,2058.12,2058.19,2058.25,2058.31,2058.38,2058.44,2058.5,2058.56,2058.62,2058.69,2058.75,2058.81,2058.88,2058.94,2059,2059.06,2059.12,2059.19,2059.25,2059.31,2059.38,2059.44,2059.5,2059.56,2059.62,2059.69,2059.75,2059.81,2059.88,2059.94,2060
GHG emissions per tonne in countries,Australia,AUS,13.2071,13.3699,13.4737,13.5418,13.4634,13.3747,13.2836,13.193,13.104,13.01,12.7164,12.65,12.5876,12.5264,12.4654,12.4044,12.3433,12.2821,12.2208,12.1597,12.0989,12.0383,11.9781,11.9184,11.8594,11.801,11.7435,11.6868,11.631,11.5762,11.5225,11.2821,11.3485,11.1816,11.1892,11.1013,11.137,11.1359,11.1238,11.1077,11.0902,10.9999,10.98,10.9602,10.9406,10.9211,10.9018,10.8828,10.8639,10.8453,10.827,10.8089,10.787,10.7335,10.6968,10.6666,10.5231,10.4639,10.4305,10.4101,10.3965,10.3856,10.3757,10.3662,10.3559,10.2503,10.2021,10.1773,10.1618,10.1496,10.1392,10.1296,10.1203,10.1111,10.102,10.0929,10.0838,10.0747,10.0657,10.0566,10.0476,10.0428,10.0381,10.0333,10.0286,10.0219,10.0164,10.0153,10.0121,9.63407,9.58113,9.55829,9.54329,9.53099,9.51981,9.5092,9.49899,9.48908,9.47945,9.47009,9.46099,9.45213,9.4435,9.43586,9.42791,9.41999,9.4122,9.40133,9.39284,9.38536,9.37835,9.37175,9.36524,9.35886,9.3526,9.34647,9.34046,9.33456,9.32877,9.32308,9.31748,9.31198,9.30656,9.30123,9.29597,9.29079,9.28567,9.28062,9.27563,9.2707,9.26582,9.26099,9.25622,9.25149,9.54674,9.38839,9.56295,9.6018,9.61166,9.61236,9.60984,9.60615,9.60201,9.59772,9.59336,9.39468,9.39047,9.39036,9.39165,9.39088,9.39205,9.39394,9.39609,9.3983,9.40048,9.40259,9.40462,9.40578,9.4036,9.40017,9.39626,9.39216,9.38799,9.38379,9.37958,9.37719,9.37363,9.36968,9.36557,9.39885,14.5024,11.7886,14.9038,15.7428,16.0485,16.1822,16.2536,16.3009,16.338,16.37,16.399,16.3562,16.359,16.3775,16.4008,16.4249,16.4483,16.4704,16.4912,16.5106,16.5287,16.5455,16.5611,16.5755,16.5889,16.6012,16.6125,16.6229,16.6324,16.6411,16.649,16.6562,16.6627,16.6686,16.6738,16.6785,16.6826,16.6861,16.6893,16.6919,16.6941,16.696,16.6974,16.6985,16.6992,16.6997,16.6998,16.6997,16.6993,16.6987,16.6978,16.6967,16.6955,16.694,16.6924,16.6905,16.6886,17.8114,18.002,18.0573,18.0742,18.0782,18.0774,18.0748,18.0715,18.0679,18.0699,18.0679,18.0644,18.0603,18.0561,18.0554,18.0546,18.0538,18.053,18.0522,18.0514,18.0506,18.0498,18.049,18.0482,18.0473,18.0465,18.0457,18.0449,18.0441,18.0433,18.0424,18.0416,18.0408,18.9687,18.9679,18.9671,18.9663,18.9654,18.9646,18.9638,18.963,18.9621,18.9613,20.8597,21.2977,21.4384,21.4879,21.5054,21.5113,21.5129,21.5128,21.5122,21.5113,21.5103,21.5093,21.5083,21.5072,21.7114,21.7828,21.8082,21.8171,21.8197,21.9682,22.1104,22.2469,22.3779,22.5036,22.624,22.7392,22.8494,22.9546,23.0549,23.1505,22.8227,22.6994,22.5811,22.6164,22.721,22.8493,22.9828,23.1145,23.242,24.608,25.2048,25.442,25.5323,25.5656,25.5773,25.5809,25.5814,25.5808,25.5797,25.5784,25.5772,25.5758,25.5745,25.5732,25.5718,25.5705,25.5691,25.5678,25.5664,25.5651,25.5637,25.5624,25.561,25.5597,25.5583,25.3452,25.4593,25.3033,25.4138,24.9653,25.1911,24.9329,24.8645,24.8376,24.8238,24.8148,24.8078,24.8015,24.7958,24.7904,24.7852,24.7803,24.7756,24.771,24.7667,24.7625,24.7715,24.7717,24.7688,24.7649,24.7607,24.7564,24.7523,24.7483,24.7445,24.7408,24.7372,24.7338,24.7305,24.7273,24.7242,24.7212,24.7312,24.7324,24.7305,24.7275,25.0106,25.0077,25.0047,25.0018,24.9991,24.9964,24.9937,24.9912,24.9887,24.9862,24.9839,24.9815,24.9793,24.9771,24.9749,24.9728,24.9707,24.9686,24.9666,24.9646,24.9627,25.0147,25.0128,25.0109,25.0091,25.0061,25.0031,25.0001,24.9971,24.9942,24.9912,24.9883,24.9854,24.9825,24.9797,24.9768,24.9739,24.9711,24.9683,24.9654,24.9626,24.9598,24.957,24.9542,24.9515,24.9487,24.9459,24.9432,24.9404,24.937,24.934,24.9312,24.9285,24.9258,24.9231,24.9205,24.9178,24.9151,24.9124,24.9097,24.9071,24.9044,24.9017,24.899,24.8963,24.8937,24.891,24.8883,24.8856,24.8829,24.8803,24.8776,24.8749,24.8722,24.8696,24.8669,24.8642,24.8615,24.8588,24.8562,24.8535,24.8508,24.8481,24.8455,24.8428,24.8401,24.8374,24.8347,24.8321,25.0267,25.0239,25.0212,25.0185,25.0157,25.013,25.0001,24.98,24.9575,24.9346,24.9327,24.9109,24.6987,24.6881,24.6701,24.8445,24.8132,24.7824,24.7523,24.7529,24.7511,24.7322,24.7075,24.6812,24.6549,24.6292,24.6044,24.5804,24.5574,24.5352,24.5172,24.5084,24.5031,24.4991,24.4957,24.4886,24.5057,24.5096,24.5089,24.5063,24.5031,24.4995,24.4958,24.4921,24.4883,24.4845,24.4807,24.4769,24.4731,24.4693,24.4655,24.4496,24.472,24.4771,24.4763,24.8516,24.8375,24.8228,24.8077,24.6994,24.658,24.6371,24.6235,24.6125,24.729,24.6463,24.7351,24.887,24.9369,24.6166,24.8214,24.5845,24.4907,24.4445,24.4155,24.3932,24.3734,24.3547,24.3365,24.3187,24.3011,24.2838,24.2668,24.3906,24.4126,24.4088,24.4969,24.4778,24.4572,24.4362,24.415,24.3939,24.373,24.3523,24.3319,24.3117,24.2897,24.2681,24.2469,24.2985,24.2895,24.2692,24.2456,24.2213,24.1972,24.1738,24.1513,24.1296,24.1087,24.0887,23.8759,23.9752,23.8133,23.7447,23.7094,23.8847,23.9254,23.9219,23.9031,23.8792,23.8542,23.8293,23.8051,23.7819,23.7595,23.7381,23.7176,23.6979,23.6791,23.7659,23.7255,23.91,23.9523,23.9488,23.9296,23.9051,23.8793,23.8537,23.8289,23.8318,23.8177,23.798,23.7767,23.7553,23.7345,23.7143,23.695,23.8562,23.893,23.8875,23.8671,23.8431,23.8241,23.8055,23.7878,23.7712,23.7556,23.7412,23.7277,23.7153,23.7038,23.6933,23.6387,23.7975,23.8352,23.8363,23.8248,23.8093,23.7929,23.7768,23.7613,23.7468,23.7331,23.7204,23.7084,23.6974,23.6871,23.6776,23.6688,23.8362,23.8808,23.8848,23.8748,23.8601,23.8443,23.8287,23.8138,23.7998,23.7866,23.7743,23.7629,23.7523,23.7425,23.7334,23.7353,23.8888,23.9285,23.9319,23.9229,23.9097,23.8956,23.8818,23.8685,23.856,23.8443,22.1935,21.97,21.8996,21.8702,21.8548,21.8445,21.8879,21.897,21.8968,21.8891,21.8801,21.8709,21.8618,21.8532,21.868,21.8819,21.8965,21.9118,21.928,21.9449,21.9628,21.9816,22.0876,22.1412,22.1516,21.6775,20.9503,20.5211,20.38,22.6546,24.0704,24.7286,24.9811,25.0585,25.0673,25.0506,25.0251,24.9971,25.3521,25.4403,25.4402,25.4089,25.367,25.3222,25.2774,25.2336,25.1914,25.1507,25.1117,25.0743,25.0384
GHG emissions per tonne in countries,PNG,PNG,28.9682,28.9555,28.9428,28.9301,28.9174,28.9047,28.892,28.8794,28.8667,28.8541,28.8415,28.8288,28.8162,28.8036,28.7911,28.7785,28.7659,28.7534,28.7408,28.7283,28.7158,28.7033,28.6908,28.6783,28.6658,28.6534,28.6409,28.6285,28.6161,28.6036,28.5912,28.5788,28.5664,28.5541,28.5417,28.5294,28.517,28.5047,28.4924,28.4801,28.4678,28.4555,28.4432,28.4309,28.4187,28.4064,28.3942,28.382,28.3698,28.3576,28.3454,28.3332,28.321,28.3089,28.2967,28.2846,28.2725,28.2604,28.2483,28.2362,28.2241,28.212,28.2,28.1879,28.1759,28.1638,28.1518,28.1398,28.1278,28.1158,28.1039,28.0919,28.0799,28.068,28.0561,28.0441,28.0322,28.0203,28.0084,27.9966,27.9847,27.9797,27.9746,27.9696,27.9646,27.9596,27.9545,27.9495,27.9445,27.9395,27.9345,27.9295,27.9245,27.9195,27.9145,27.9095,27.9045,27.8995,27.8945,27.8895,27.8845,27.8795,27.8745,27.8695,27.8645,27.8595,27.8546,27.8496,27.8446,27.8396,27.8347,27.8297,27.8247,27.8198,27.8148,27.8098,27.8049,27.7999,27.795,27.79,27.785,27.7801,27.7751,27.7702,27.7653,27.7603,27.7554,27.7504,27.7455,27.7406,27.7356,27.7307,27.7258,27.7208,27.7159,27.711,27.7061,27.7011,27.6962,27.6913,27.6864,27.6815,27.6766,27.6717,27.6668,27.6618,27.6569,27.652,27.6471,27.6422,27.6374,27.6325,27.6276,27.6227,27.6178,27.6129,27.608,27.6031,27.5983,27.5934,27.5885,27.5836,27.5788,27.5739,27.569,27.5641,27.5593,27.5544,27.5496,27.5447,27.5398,27.535,27.5301,27.5253,27.5204,27.5156,27.5107,27.5059,27.501,27.4962,27.4914,27.4865,27.4817,27.4769,27.472,27.4672,27.4624,27.4575,27.4527,27.4479,27.4431,27.4383,27.4334,27.4286,27.4238,27.419,27.4142,27.4094,27.4046,27.3998,27.395,27.3902,27.3854,27.3806,27.3758,27.371,27.3662,27.3614,27.3566,27.3519,27.3471,27.3423,27.3375,27.3327,27.328,27.3232,27.3184,27.3136,27.3089,27.3041,27.2993,27.2946,27.2898,27.2851,27.2803,27.2756,27.2708,27.266,27.2613,27.2566,27.2518,27.2471,27.2423,27.2376,27.2328,27.2281,27.2234,27.2186,27.2139,27.2092,27.2044,27.1982,27.1921,27.1859,27.1797,27.1735,27.1673,27.1611,27.155,27.1488,27.1426,27.1365,27.1303,27.1242,27.118,27.1119,27.1057,27.0996,27.0934,27.0873,27.0812,27.075,27.0689,27.0628,27.0567,27.0506,27.0445,27.0384,27.0323,27.0262,27.0201,27.014,27.0079,27.0018,26.9957,26.9897,26.9836,26.9775,26.9715,26.9654,26.9593,26.9533,26.9472,26.9412,26.9352,26.9291,26.9231,26.917,26.911,26.905,26.899,26.893,26.8869,26.8809,26.8749,26.8689,26.8629,26.8569,26.8509,26.8449,26.8389,26.833,26.827,26.821,26.815,26.8091,26.8031,26.7971,26.7912,26.7852,26.7793,26.7733,26.7674,26.7614,26.7555,26.7496,26.7436,26.7377,26.7318,26.7259,26.72,26.714,26.7081,26.7022,26.6963,26.6904,26.6845,0,0,0,0,0,0,0,0,0,0,26.6199,26.6141,26.6082,26.6024,26.5965,26.5907,26.5848,26.579,26.5732,26.5673,26.5615,26.5557,26.5499,26.5441,26.5383,26.5325,26.5266,26.5208,26.5151,26.5093,26.5035,26.4977,26.4919,26.4861,26.4803,26.4746,26.4688,26.463,26.4573,26.4515,26.4458,26.44,26.4343,26.4285,26.4228,26.417,26.4113,26.4056,26.3998,26.3941,26.3884,26.3827,26.3769,26.3712,26.3655,26.3598,26.3541,26.3484,26.3427,26.337,26.3313,26.3257,26.32,26.3143,26.3086,26.3029,26.2973,26.2916,26.2859,26.2803,26.2746,25.9141,25.9087,25.9033,25.8991,25.8948,25.8906,25.8863,25.8821,25.8778,25.8736,25.8693,25.8651,25.8609,25.8566,25.8524,25.8482,25.8439,25.8397,25.8355,25.8312,25.827,25.8228,25.8186,25.8143,25.8101,25.8059,25.8017,25.7975,25.7933,25.7891,25.7849,25.7807,25.7764,25.7722,25.768,25.7638,25.7596,25.7554,25.7513,25.7471,25.7429,25.7387,25.7345,25.7303,25.7261,25.7219,25.7178,25.7136,25.7094,25.7052,25.701,25.6969,25.6927,25.6885,25.6844,25.6802,25.676,25.6719,25.6677,25.6635,25.6594,25.6552,25.6511,25.6469,25.6428,25.6386,25.6345,25.6303,25.6262,25.622,25.6179,25.6137,25.6096,25.6055,25.6013,25.5972,25.5931,25.5889,25.5848,25.5807,25.5766,25.5724,25.5683,25.5642,25.5601,25.5559,25.5518,25.5477,25.5436,25.5395,25.5354,25.5313,25.5272,25.5231,25.519,25.5148,25.5107,25.5067,25.5026,25.4985,25.4944,25.4903,25.4862,25.4821,25.478,25.4739,25.4698,25.4657,25.4617,25.4576,25.4535,25.4494,25.4454,25.4413,25.4372,25.4331,25.4291,25.425,25.4209,25.4169,25.4128,25.4088,25.4047,25.4006,25.3966,25.3925,25.3885,25.3844,25.3804,25.3763,25.3723,25.3682,26.2875,25.9527,26.2992,26.3664,26.3962,26.4157,26.4315,26.4457,26.4589,26.4715,26.4834,26.4947,26.5055,26.5156,26.5252,26.5342,26.5426,26.5505,26.3786,26.3358,26.3303,26.3376,26.3493,26.3623,26.3756,26.3885,26.401,26.4129,26.4243,26.435,26.4452,26.4546,26.4634,26.4716,26.2735,26.1884,26.157,26.1429,26.135,26.1293,26.1245,26.12,26.1156,26.1113,26.107,26.1027,26.0984,26.0941,26.0898,26.1575,26.1789,26.184,26.1833,26.1803,26.1765,26.1724,26.1682,26.1639,26.1596,26.1553,26.1511,26.1468,26.1425,26.1382,26.134,26.1297,26.1254,26.1212,26.1169,26.1126,26.1084,26.1041,26.0998,26.0956,26.0913,26.0871,26.0828,26.0786,26.0743,26.0701,26.0658,26.0616,26.0574,26.0531,26.0489,26.0446,26.0404,26.0362,26.032,26.0277,26.0235,26.0193,26.0151,26.0108,26.0066,26.0024,25.9982,25.994,25.9898,25.9856,25.9813,25.9771,25.9729,25.9687,25.9645,25.9603,25.9561,25.952,25.9478,25.9436,25.9394,25.9352,25.931,26.33,26.3711,26.3797,26.3799,26.3773,26.3736,26.3696,26.3655,26.3614,26.3572,26.353,26.3488,26.3446,26.3404,26.3362,26.332,26.3279,26.3237,26.3195,26.3153,26.3111,26.307,26.3028,26.2986,26.2944,26.2903,26.2861,26.2819,26.2778,26.2736,26.2694,26.2653,26.1458,26.1028,26.0847,26.0754,26.0693,26.0644,26.06,26.0558,26.0516,26.0475,26.0434,26.0392,26.0351,26.031,26.0269,26.0227,26.0186,26.0145,26.0104,26.0063,26.0022,25.9981,26.3556,25.8914,25.3916,25.3875,25.3835,25.3794,25.3754,25.3713,25.3672,25.3632,25.3591,25.3551,25.351,25.347,25.3429,25.3389,25.3348,25.3308,25.3267,25.3227,25.3187,25.3146,25.3106,25.3065
